Dep_Time,Arrival_Time,Duration,Total_Stops,date,month,Airline_Air India,Airline_IndiGo,Airline_Jet Airways,Airline_Multiple carriers,Airline_SpiceJet,Source_Banglore,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Delhi,Price
16,21,300,1,4,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5073
21,0,180,0,27,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3943
7,9,85,0,27,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3205
6,9,160,0,5,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3257
22,1,155,0,6,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
17,22,285,1,3,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10231
21,4,450,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12898
21,23,85,0,21,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2227
12,11,1390,2,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9258
16,9,1010,1,24,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9663
7,8,85,0,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8040
21,24,165,0,6,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3419
7,10,180,0,6,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8016
18,21,180,0,4,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
11,20,540,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4959
12,11,1390,2,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10151
5,19,2280,3,18,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10703
8,18,590,1,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
16,22,370,1,3,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7205
9,18,570,1,18,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12284
10,22,750,1,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13994
14,18,195,0,15,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6015
6,10,255,1,4,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4226
19,19,1420,2,21,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9483
7,10,180,0,15,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5198
6,19,810,2,27,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10368
18,20,140,0,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11982
12,13,1510,1,15,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8032
14,17,150,0,15,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5510
24,5,305,1,5,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8177
17,22,340,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11410
7,13,350,1,21,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9385
10,19,540,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
9,11,145,0,18,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3873
12,19,430,1,21,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11999
18,13,1095,2,27,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14300
13,15,90,0,5,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2175
7,8,1490,2,5,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14431
6,9,165,0,21,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
19,24,265,1,24,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3809
8,19,705,1,24,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7354
8,16,450,1,27,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12537
13,19,375,1,27,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9719
10,12,90,0,24,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8040
7,8,85,0,24,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4995
24,2,170,0,4,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4591
17,21,1700,1,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7662
8,10,140,0,24,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850
9,22,835,1,6,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6442
24,5,305,1,6,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11378
15,2,630,1,27,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13377
8,21,740,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
7,8,85,0,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4995
17,9,970,2,27,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6057
10,13,165,0,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5176
10,4,1125,2,6,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13014
16,21,260,1,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7917
6,11,315,1,6,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5583
6,9,165,0,4,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
16,2,570,1,18,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7191
20,21,90,0,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3210
15,2,635,1,3,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14871
8,19,645,1,15,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8099
9,18,545,1,21,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8366
22,0,140,0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6297
13,21,480,1,3,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18286
23,20,1240,1,3,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17024
7,10,180,0,24,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6144
6,20,825,1,3,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13941
19,22,185,0,5,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3702
6,11,315,1,15,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5583
20,9,810,1,3,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10208
10,18,505,1,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12384
10,5,1165,2,5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17049
8,21,810,1,24,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7006
6,20,875,2,6,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12723
8,4,1225,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10577
7,19,730,1,3,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16736
13,4,925,1,24,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
11,19,470,1,24,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7155
10,2,915,1,3,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15147
7,10,175,0,6,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
10,16,410,1,15,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8714
10,10,1450,1,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10953
20,20,1435,1,6,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10203
13,13,1415,1,18,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12373
10,24,840,1,5,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14151
10,14,1730,1,24,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12121
6,9,190,0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5586
8,12,1655,1,18,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
21,5,450,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8586
18,23,295,1,6,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5409
10,21,695,2,21,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7178
10,2,910,1,24,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5797
20,20,1435,1,24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13759
7,1,1100,2,24,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13873
21,19,1325,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16079
13,15,90,0,27,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2017
20,18,1335,1,18,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
21,0,175,0,24,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3573
10,10,1450,1,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8066
21,19,1320,1,3,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14053
8,15,435,1,18,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12284
6,11,315,1,4,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5351
16,16,1430,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7064
2,7,320,1,3,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10394
19,9,865,1,15,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9663
18,2,480,1,18,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13727
19,13,1040,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
7,10,175,0,4,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
6,9,170,0,3,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7074
7,21,835,1,3,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17267
15,2,630,1,21,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14067
8,11,170,0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
20,23,170,0,27,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
24,3,170,0,5,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4483
10,23,805,2,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14960
17,20,165,0,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7171
20,9,745,1,24,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12173
0,9,495,1,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11392
10,14,1665,2,15,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16057
17,11,1075,1,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14151
11,14,175,0,21,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4030
20,23,220,1,5,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4226
4,19,915,1,3,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11050
10,13,165,0,21,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6961
21,9,725,1,24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14231
15,13,1320,2,27,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10919
7,19,735,2,27,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10913
22,0,140,0,27,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5277
10,21,640,1,21,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7485
17,16,1405,1,24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14231
7,14,370,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4201
14,17,180,0,3,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7931
15,22,455,1,15,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6513
15,19,1680,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14714
18,24,325,1,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6218
12,19,435,2,27,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8603
8,21,750,1,21,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7318
10,19,540,1,15,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13504
7,22,925,1,15,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9646
12,14,155,0,27,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5224
10,18,505,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12692
10,18,435,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9689
10,1,920,2,5,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13033
6,16,590,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13626
19,21,90,0,18,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2754
17,10,1005,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12121
2,4,165,0,24,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3419
10,1,920,2,21,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13033
5,7,155,0,4,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4174
8,22,870,1,27,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6152
5,8,170,0,27,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5201
7,16,550,1,15,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9134
7,1,1100,2,18,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13243
6,4,1375,2,27,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15129
20,21,90,0,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2759
6,9,165,0,15,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4423
7,23,930,1,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9187
7,22,920,1,18,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7740
20,23,180,0,24,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6144
5,13,460,1,6,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10877
12,22,635,1,15,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6442
5,16,645,1,27,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7048
15,2,615,1,27,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5797
7,24,1030,2,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10573
8,21,750,1,15,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7503
18,2,480,1,6,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6104
21,8,665,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9663
11,14,175,0,6,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5769
14,15,90,0,15,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3100
18,4,655,1,18,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12373
9,12,150,0,15,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3815
12,13,1460,2,15,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14300
7,10,175,0,6,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
19,21,90,0,18,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2754
6,19,795,1,6,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9736
10,14,280,1,21,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7280
8,21,780,1,6,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7408
20,12,960,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13044
6,23,1045,2,24,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12723
16,5,730,1,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8586
16,2,570,1,6,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6316
9,19,600,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15554
13,14,80,0,15,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2385
13,21,480,1,6,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13587
3,8,355,1,3,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13790
10,9,1420,2,15,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10975
8,9,1495,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14388
18,2,450,1,6,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7198
10,13,1615,2,5,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13029
7,19,730,1,27,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12717
7,13,400,1,3,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14871
6,21,860,2,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10118
23,4,335,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
3,4,90,0,24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2071
21,24,170,0,27,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5228
17,11,1110,1,21,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7832
12,21,560,1,6,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7005
18,13,1090,2,6,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14237
21,0,175,0,4,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3971
22,1,170,0,21,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3943
7,16,530,1,27,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8574
6,19,800,2,15,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12646
13,19,1790,2,21,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13082
8,8,1430,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13941
7,13,355,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5135
10,20,625,1,21,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11096
23,10,640,1,18,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13555
10,13,170,0,4,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5403
12,19,440,2,24,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15812
20,8,735,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14781
14,23,570,1,6,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8907
21,23,155,0,5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4145
20,10,800,1,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14151
6,16,570,1,27,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7845
9,19,600,1,15,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8099
15,2,630,1,27,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13377
7,11,1710,2,3,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12734
23,4,335,1,6,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
19,22,185,0,15,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
9,9,1480,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12395
20,9,810,1,24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11134
13,19,350,1,21,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6540
7,19,755,1,6,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7354
12,8,1180,2,24,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9548
7,11,1655,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9187
8,12,275,1,5,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5054
10,20,625,1,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10413
21,0,160,0,27,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
6,8,90,0,15,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4049
19,2,390,1,27,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6795
21,23,155,0,21,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4435
16,5,730,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6224
20,23,155,0,6,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
5,16,665,1,15,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6171
11,21,575,1,6,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6093
17,20,155,0,4,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4174
3,4,90,0,5,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3342
10,21,660,1,6,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13587
22,4,395,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16079
6,9,195,0,18,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6015
17,19,1570,1,24,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13067
5,13,460,1,15,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9103
20,24,1630,1,24,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14151
6,19,750,2,27,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11538
9,21,765,2,3,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8146
19,5,580,1,5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6117
2,4,1570,1,3,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17024
14,8,1055,1,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22270
20,21,1480,1,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12692
